Game ID,Game Date,Home Team Recent 10 Win Rate,Away Team Recent 10 Win Rate,Home Team Recent 3 Months Win Rate,Away Team Recent 3 Months Win Rate
29900797,2000-02-27,0.7,0.7,0.7037037037037037,0.8461538461538461
29900800,2000-02-27,0.8,0.7,0.8571428571428571,0.7307692307692307
29900804,2000-02-28,0.6,0.6,0.7857142857142857,0.4482758620689655
29900802,2000-02-28,0.6,0.4,0.6538461538461539,0.6296296296296297
29900803,2000-02-28,0.8,0.7,0.7692307692307693,0.56
29900805,2000-02-28,0.6,0.9,0.7333333333333333,0.8076923076923077
29900807,2000-02-28,0.6,0.6,0.3333333333333333,0.75
29900806,2000-02-28,0.3,0.7,0.36,0.7407407407407407
29900813,2000-02-29,0.8,0.7,0.6551724137931034,0.6923076923076923
29900816,2000-02-29,1.0,0.3,0.8846153846153846,0.25925925925925924
29900812,2000-02-29,1.0,0.9,0.9259259259259259,0.7037037037037037
29900811,2000-02-29,0.8,0.5,0.6428571428571429,0.5925925925925926
29900810,2000-02-29,0.7,0.7,0.6206896551724138,0.8518518518518519
29900814,2000-02-29,0.8,0.7,0.8076923076923077,0.4827586206896552
29900815,2000-02-29,0.6,0.5,0.7692307692307693,0.6666666666666666
29900809,2000-02-29,0.6,0.6,0.5,0.43333333333333335
29900808,2000-02-29,0.7,0.3,0.6551724137931034,0.6071428571428571
29900817,2000-03-01,0.5,0.7,0.6296296296296297,0.56
